Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",25-02-2023,16:00:00,73,114,105,6,19,76,48,114,Sensitive groups
Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",25-02-2023,16:00:00,111,148,59,6,11,48,62,148,Sensitive groups
Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",25-02-2023,16:00:00,142,185,34,4,12,60,13,185,Unhealthy
Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",25-02-2023,16:00:00,26,49,10,NA,16,24,NA,49,Good
Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",25-02-2023,16:00:00,265,271,22,4,23,91,32,271,Very Unhealthy
Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",25-02-2023,16:00:00,101,194,10,4,17,40,40,194,Unhealthy
Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",25-02-2023,16:00:00,125,111,79,NA,32,NA,NA,125,Sensitive groups
Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",25-02-2023,16:00:00,57,57,2,3,5,33,71,71,Moderate
Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",25-02-2023,16:00:00,37,NA,22,NA,6,54,NA,54,Moderate
Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",25-02-2023,16:00:00,115,81,34,NA,10,39,66,115,Sensitive groups
Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",25-02-2023,16:00:00,182,NA,67,3,56,64,22,182,Unhealthy
Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",25-02-2023,16:00:00,109,151,41,7,4,53,63,151,Unhealthy
Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",25-02-2023,16:00:00,122,123,38,6,15,62,58,123,Sensitive groups
Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",25-02-2023,16:00:00,117,132,57,4,35,44,25,132,Sensitive groups
Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",25-02-2023,16:00:00,147,166,56,9,23,94,NA,166,Unhealthy
Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",25-02-2023,16:00:00,201,152,172,44,60,81,165,201,Very Unhealthy
Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",25-02-2023,16:00:00,205,193,108,6,NA,58,61,205,Very Unhealthy
Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",25-02-2023,16:00:00,124,116,15,2,23,24,57,124,Sensitive groups
Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",25-02-2023,16:00:00,207,147,NA,NA,27,66,22,207,Very Unhealthy
Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",25-02-2023,16:00:00,123,218,49,8,NA,100,36,218,Very Unhealthy
Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",25-02-2023,16:00:00,138,133,NA,9,34,74,11,138,Sensitive groups
Maharashtra,Mumbai,"Deonar, Mumbai - IITM",25-02-2023,16:00:00,343,232,57,14,18,66,55,343,Hazardous
Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",25-02-2023,16:00:00,260,212,24,3,13,74,82,260,Very Unhealthy
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",25-02-2023,16:00:00,70,257,51,3,15,47,97,257,Very Unhealthy
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",25-02-2023,16:00:00,NA,146,6,1,6,49,156,156,Unhealthy
Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",25-02-2023,16:00:00,254,128,267,38,76,106,191,267,Very Unhealthy
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",25-02-2023,16:00:00,162,134,20,10,11,61,33,162,Unhealthy
Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",25-02-2023,16:00:00,167,117,NA,NA,49,53,106,167,Unhealthy
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",25-02-2023,16:00:00,128,116,47,1,11,36,52,128,Sensitive groups
Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",25-02-2023,16:00:00,110,93,24,4,NA,16,231,231,Very Unhealthy
Maharashtra,Mumbai,"Sion, Mumbai - MPCB",25-02-2023,16:00:00,258,207,2,NA,6,90,17,258,Very Unhealthy
Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",25-02-2023,16:00:00,131,157,10,4,8,56,38,157,Unhealthy
Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",25-02-2023,16:00:00,NA,150,61,23,56,64,22,150,Sensitive groups
Maharashtra,Mumbai,"Worli, Mumbai - MPCB",25-02-2023,16:00:00,121,102,24,NA,NA,67,1,121,Sensitive groups
Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",25-02-2023,16:00:00,92,111,66,6,18,23,96,111,Sensitive groups
Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",25-02-2023,16:00:00,83,81,8,1,19,34,80,83,Moderate
Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",25-02-2023,16:00:00,125,NA,50,9,39,145,30,145,Sensitive groups
Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",25-02-2023,16:00:00,238,246,33,5,22,78,19,246,Very Unhealthy
Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",25-02-2023,16:00:00,401,272,156,43,46,112,33,401,Hazardous
Maharashtra,Pune,"Mhada Colony, Pune - IITM",25-02-2023,16:00:00,152,113,43,NA,NA,63,40,152,Unhealthy
Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",25-02-2023,16:00:00,184,125,27,NA,NA,67,63,184,Unhealthy
Maharashtra,Solapur,"Solapur, Solapur - MPCB",25-02-2023,16:00:00,65,138,89,NA,106,NA,70,138,Sensitive groups
Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",25-02-2023,16:00:00,48,64,8,2,86,6,3,86,Moderate
Manipur,Imphal,"Manipur University, Imphal - Manipur PCB",25-02-2023,16:00:00,133,134,17,NA,50,25,34,134,Sensitive groups
Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",25-02-2023,16:00:00,82,NA,NA,1,35,8,1,82,Moderate
Nagaland,Kohima,"PWD Juction, Kohima - NPCB",25-02-2023,16:00:00,82,81,4,1,26,15,15,82,Moderate
Odisha,Baripada,"Meher Colony, Baripada - OSPCB",25-02-2023,16:00:00,137,149,NA,NA,6,53,178,178,Unhealthy
Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",25-02-2023,16:00:00,98,167,11,18,56,26,24,167,Unhealthy
Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",25-02-2023,16:00:00,65,87,45,NA,3,56,58,87,Moderate
Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",25-02-2023,16:00:00,132,126,20,14,5,22,8,132,Sensitive groups
Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",25-02-2023,16:00:00,199,253,45,17,4,27,35,253,Very Unhealthy
Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",25-02-2023,16:00:00,187,135,40,14,10,34,57,187,Unhealthy
Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",25-02-2023,16:00:00,57,152,67,NA,9,18,NA,152,Unhealthy
Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",25-02-2023,16:00:00,158,188,23,8,8,40,56,188,Unhealthy
Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",25-02-2023,16:00:00,83,104,25,NA,NA,29,NA,104,Sensitive groups
Odisha,Suakati,"OMC Colony, Suakati - OSPCB",25-02-2023,16:00:00,96,110,11,12,22,26,104,110,Sensitive groups
Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",25-02-2023,16:00:00,75,114,56,2,18,15,32,114,Sensitive groups
Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",25-02-2023,16:00:00,17,29,14,2,10,22,32,32,Good
Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",25-02-2023,16:00:00,182,115,42,3,22,32,43,182,Unhealthy
Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",25-02-2023,16:00:00,NA,NA,NA,NA,15,66,NA,NA,NA
Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",25-02-2023,16:00:00,145,130,28,3,13,37,48,145,Sensitive groups
Punjab,Khanna,"Kalal Majra, Khanna - PPCB",25-02-2023,16:00:00,61,92,30,17,29,30,24,92,Moderate
Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",25-02-2023,16:00:00,168,140,21,2,10,38,39,168,Unhealthy
Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",25-02-2023,16:00:00,NA,NA,NA,NA,NA,23,24,NA,NA
Punjab,Patiala,"Model Town, Patiala - PPCB",25-02-2023,16:00:00,110,119,27,5,13,42,45,119,Sensitive groups
Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",25-02-2023,16:00:00,67,109,25,NA,8,78,NA,109,Sensitive groups
Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",25-02-2023,16:00:00,113,108,61,6,20,22,90,113,Sensitive groups
Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",25-02-2023,16:00:00,72,87,55,10,13,27,36,87,Moderate
Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",25-02-2023,16:00:00,215,203,99,20,17,79,58,215,Very Unhealthy
Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",25-02-2023,16:00:00,98,194,81,17,21,57,27,194,Unhealthy
Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",25-02-2023,16:00:00,84,262,59,4,7,38,62,262,Very Unhealthy
Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",25-02-2023,16:00:00,116,137,33,5,9,56,88,137,Sensitive groups
Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",25-02-2023,16:00:00,179,NA,2,11,24,52,23,179,Unhealthy
Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",25-02-2023,16:00:00,114,122,130,48,25,56,42,130,Sensitive groups
Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",25-02-2023,16:00:00,208,144,104,7,17,47,52,208,Very Unhealthy
Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",25-02-2023,16:00:00,203,198,118,33,20,40,39,203,Very Unhealthy
Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",25-02-2023,16:00:00,219,170,49,NA,8,24,59,219,Very Unhealthy
Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",25-02-2023,16:00:00,107,NA,67,6,11,44,85,107,Sensitive groups
Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",25-02-2023,16:00:00,170,168,65,6,15,35,78,170,Unhealthy
Rajasthan,Kota,"Nayapura, Kota - RSPCB",25-02-2023,16:00:00,106,132,52,8,12,65,79,132,Sensitive groups
Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",25-02-2023,16:00:00,219,137,18,3,11,44,81,219,Very Unhealthy
Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",25-02-2023,16:00:00,71,92,37,2,21,56,53,92,Moderate
Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",25-02-2023,16:00:00,24,74,26,NA,3,21,63,74,Moderate
Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",25-02-2023,16:00:00,88,187,28,6,7,45,63,187,Unhealthy
Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",25-02-2023,16:00:00,77,110,36,6,9,29,37,110,Sensitive groups
Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",25-02-2023,16:00:00,101,89,3,1,26,24,33,101,Sensitive groups
TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",25-02-2023,16:00:00,35,33,60,NA,NA,NA,NA,60,Moderate
TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",25-02-2023,16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-02-2023,16:00:00,127,94,28,3,21,46,41,127,Sensitive groups
TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",25-02-2023,16:00:00,52,71,18,3,8,NA,NA,71,Moderate
TamilNadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",25-02-2023,16:00:00,64,67,32,2,10,8,NA,67,Moderate
TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",25-02-2023,16:00:00,27,88,23,4,12,25,3,88,Moderate
TamilNadu,Chennai,"Manali, Chennai - CPCB",25-02-2023,16:00:00,37,67,29,12,16,73,27,73,Moderate
TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",25-02-2023,16:00:00,46,128,13,5,4,29,3,128,Sensitive groups
TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",25-02-2023,16:00:00,43,58,42,5,6,56,10,58,Moderate
TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",25-02-2023,16:00:00,33,74,23,2,8,36,49,74,Moderate
TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",25-02-2023,16:00:00,79,87,15,3,19,NA,NA,87,Moderate
TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB",25-02-2023,16:00:00,187,145,23,2,47,2,1,187,Unhealthy
TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",25-02-2023,16:00:00,NA,NA,NA,NA,NA,4,8,NA,NA
TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",25-02-2023,16:00:00,67,67,31,NA,47,67,5,67,Moderate
TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",25-02-2023,16:00:00,16,37,2,1,12,4,14,37,Good
TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",25-02-2023,16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",25-02-2023,16:00:00,NA,30,16,NA,7,NA,38,38,Good
TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",25-02-2023,16:00:00,NA,NA,NA,NA,NA,22,26,NA,NA
Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",25-02-2023,16:00:00,139,135,10,2,39,84,17,139,Sensitive groups
Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",25-02-2023,16:00:00,93,121,83,4,9,27,18,121,Sensitive groups
Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",25-02-2023,16:00:00,68,94,6,2,8,36,15,94,Moderate
Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",25-02-2023,16:00:00,132,133,60,4,21,23,74,133,Sensitive groups
Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",25-02-2023,16:00:00,128,133,2,NA,15,156,7,156,Unhealthy
Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",25-02-2023,16:00:00,68,55,9,2,9,31,15,68,Moderate
Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",25-02-2023,16:00:00,50,59,11,3,12,37,11,59,Moderate
Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",25-02-2023,16:00:00,NA,NA,NA,NA,NA,12,19,NA,NA
Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",25-02-2023,16:00:00,63,90,9,2,12,50,15,90,Moderate
Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",25-02-2023,16:00:00,50,51,8,3,11,41,16,51,Moderate
Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",25-02-2023,16:00:00,46,NA,15,NA,7,60,21,60,Moderate
Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",25-02-2023,16:00:00,79,74,13,3,12,47,13,79,Moderate
Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",25-02-2023,16:00:00,162,153,46,1,6,49,15,162,Unhealthy
Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",25-02-2023,16:00:00,250,164,19,6,60,44,21,250,Very Unhealthy
Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",25-02-2023,16:00:00,80,57,9,3,28,17,8,80,Moderate
Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",25-02-2023,16:00:00,35,45,38,11,37,27,12,45,Good
Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",25-02-2023,16:00:00,33,34,5,2,46,48,14,48,Good
Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",25-02-2023,16:00:00,45,110,43,NA,12,41,19,110,Sensitive groups
Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",25-02-2023,16:00:00,NA,NA,NA,NA,NA,21,10,NA,NA
Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",25-02-2023,16:00:00,35,37,90,NA,49,41,1,90,Moderate
Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",25-02-2023,16:00:00,29,42,21,NA,13,27,14,42,Good
Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",25-02-2023,16:00:00,NA,NA,NA,NA,NA,26,183,NA,NA
Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",25-02-2023,16:00:00,67,71,22,5,20,54,12,71,Moderate
Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",25-02-2023,16:00:00,55,91,48,1,19,32,9,91,Moderate
Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",25-02-2023,16:00:00,142,142,84,11,28,69,203,203,Very Unhealthy
Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",25-02-2023,16:00:00,64,67,32,2,11,35,8,67,Moderate
Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",25-02-2023,16:00:00,55,105,82,NA,32,13,74,105,Sensitive groups
Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",25-02-2023,16:00:00,80,149,83,9,10,8,212,212,Very Unhealthy
Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",25-02-2023,16:00:00,216,177,34,3,30,74,49,216,Very Unhealthy
Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",25-02-2023,16:00:00,156,173,132,10,34,31,64,173,Unhealthy
Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",25-02-2023,16:00:00,167,215,73,8,13,17,64,215,Very Unhealthy
Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",25-02-2023,16:00:00,61,111,2,4,59,40,14,111,Sensitive groups
Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",25-02-2023,16:00:00,184,208,68,NA,18,81,4,208,Very Unhealthy
Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",25-02-2023,16:00:00,126,171,117,14,20,23,15,171,Unhealthy
Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",25-02-2023,16:00:00,60,66,12,4,50,57,81,81,Moderate
Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",25-02-2023,16:00:00,32,93,32,NA,56,23,34,93,Moderate
Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",25-02-2023,16:00:00,95,133,54,12,27,58,15,133,Sensitive groups
Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",25-02-2023,16:00:00,75,101,47,10,34,48,32,101,Sensitive groups
Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",25-02-2023,16:00:00,175,107,NA,NA,NA,NA,86,175,Unhealthy
Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",25-02-2023,16:00:00,101,90,40,1,46,57,48,101,Sensitive groups
Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",25-02-2023,16:00:00,NA,105,46,6,11,19,63,105,Sensitive groups
Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",25-02-2023,16:00:00,50,74,5,NA,11,19,48,74,Moderate
Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",25-02-2023,16:00:00,89,121,53,11,19,57,59,121,Sensitive groups
Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",25-02-2023,16:00:00,71,107,70,3,30,29,159,159,Unhealthy
Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",25-02-2023,16:00:00,195,161,35,26,13,106,25,195,Unhealthy
Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",25-02-2023,16:00:00,53,153,72,14,33,39,84,153,Unhealthy
Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",25-02-2023,16:00:00,NA,281,32,10,4,25,35,281,Very Unhealthy
Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",25-02-2023,16:00:00,177,143,139,23,NA,22,2,177,Unhealthy
Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",25-02-2023,16:00:00,215,159,40,7,18,87,78,215,Very Unhealthy
Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",25-02-2023,16:00:00,157,128,18,3,51,64,14,157,Unhealthy
Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",25-02-2023,16:00:00,71,78,39,7,2,62,22,78,Moderate
Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",25-02-2023,16:00:00,128,118,26,2,14,90,8,128,Sensitive groups
Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",25-02-2023,16:00:00,175,127,14,4,19,60,18,175,Unhealthy
Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",25-02-2023,16:00:00,210,139,16,3,23,66,19,210,Very Unhealthy
Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",25-02-2023,16:00:00,190,114,33,3,23,63,16,190,Unhealthy
Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",25-02-2023,16:00:00,151,127,23,4,19,NA,88,151,Unhealthy
Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",25-02-2023,16:00:00,248,228,86,10,5,98,22,248,Very Unhealthy
Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",25-02-2023,16:00:00,225,170,4,NA,NA,91,39,225,Very Unhealthy
Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",25-02-2023,16:00:00,132,153,90,10,20,53,3,153,Unhealthy
Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",25-02-2023,16:00:00,117,164,92,8,26,26,256,256,Very Unhealthy
Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",25-02-2023,16:00:00,104,131,6,14,30,50,8,131,Sensitive groups
Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",25-02-2023,16:00:00,63,87,60,6,55,75,112,112,Sensitive groups
Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",25-02-2023,16:00:00,63,49,21,13,45,42,19,63,Moderate
Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",25-02-2023,16:00:00,43,58,48,NA,22,22,44,58,Moderate
Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",25-02-2023,16:00:00,27,76,8,1,58,25,36,76,Moderate
Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",25-02-2023,16:00:00,27,46,45,6,28,19,42,46,Good
Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",25-02-2023,16:00:00,39,75,40,3,16,47,15,75,Moderate
Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",25-02-2023,16:00:00,57,124,23,14,41,53,67,124,Sensitive groups
Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",25-02-2023,16:00:00,NA,NA,NA,NA,NA,24,93,NA,NA
Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",25-02-2023,16:00:00,67,103,42,13,8,43,27,103,Sensitive groups
Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",25-02-2023,16:00:00,48,62,13,8,9,5,24,62,Moderate
West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",25-02-2023,16:00:00,151,123,46,5,20,30,92,151,Unhealthy
West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",25-02-2023,16:00:00,98,125,25,6,22,28,42,125,Sensitive groups
West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",25-02-2023,16:00:00,56,95,19,3,17,37,33,95,Moderate
West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",25-02-2023,16:00:00,98,112,46,4,4,15,39,112,Sensitive groups
West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",25-02-2023,16:00:00,147,168,16,5,23,36,18,168,Unhealthy
West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",25-02-2023,16:00:00,114,113,55,3,22,26,34,114,Sensitive groups
West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",25-02-2023,16:00:00,83,104,27,7,17,27,58,104,Sensitive groups
West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",25-02-2023,16:00:00,105,107,22,9,19,30,66,107,Sensitive groups
West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",25-02-2023,16:00:00,72,103,11,4,17,NA,60,103,Sensitive groups
West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",25-02-2023,16:00:00,131,114,38,2,10,71,37,131,Sensitive groups
West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",25-02-2023,16:00:00,93,109,25,5,28,26,36,109,Sensitive groups
West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",25-02-2023,16:00:00,62,84,27,4,13,35,61,84,Moderate
West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",25-02-2023,16:00:00,141,94,14,6,14,53,51,141,Sensitive groups
West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",25-02-2023,16:00:00,77,91,33,11,11,26,56,91,Moderate
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",25-02-2023,16:00:00,52,64,13,4,21,20,33,64,Moderate
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",25-02-2023,16:00:00,59,64,37,3,17,47,47,64,Moderate
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",25-02-2023,16:00:00,44,45,18,6,6,30,75,75,Moderate
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",25-02-2023,16:00:00,42,40,46,3,1,37,65,65,Moderate
